성별,연령대,기간,카테고리,브랜드명,상품명,정상가,할인가,할인율(%),상품URL,이미지URL
남성,30-34세,1주,전체,어나더 아카이브,그래피티 로고 후드티_네이비,49800,32800,34,https://www.musinsa.com/products/4265248,https://image.msscdn.net/thumbnails/images/goods_img/20240722/4265248/4265248_17243380383879_500.jpg?w=780
남성,30-34세,1주,전체,넌블랭크,[넌블랭크X패션플래닛] 발마칸 코트_GREY,339900,288910,15,https://www.musinsa.com/products/5588861,https://image.msscdn.net/thumbnails/images/goods_img/20251014/5588861/5588861_17617835500558_500.png?w=780
남성,30-34세,1개월,전체,모드나인,Punk Town - MOD7,128000,115200,10,https://www.musinsa.com/products/2725611,https://image.msscdn.net/thumbnails/images/goods_img/20220818/2725611/2725611_1_500.jpg?w=780
남성,30-34세,1개월,전체,셀렉스,프로핏 드링크 모카초콜릿 250ml x 18개,52200,32900,37,https://www.musinsa.com/products/4187469,https://image.msscdn.net/thumbnails/images/goods_img/20240610/4187469/4187469_17422738961100_500.jpg?w=780
남성,30-34세,1개월,전체,프리즘웍스,KARAKORAM DOWN PARKA 005 _ BLACK,289000,219300,24,https://www.musinsa.com/products/3612756,https://image.msscdn.net/thumbnails/images/goods_img/20231009/3612756/3612756_16975595533877_500.jpg?w=780
남성,30-34세,1개월,전체,에스피오나지,Dyer Hooded Down Parka Black,328000,246000,25,https://www.musinsa.com/products/2183757,https://image.msscdn.net/thumbnails/images/goods_img/20211018/2183757/2183757_2_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,캐시미어 블렌드 오버사이즈 발마칸 코트 [네이비],199900,189990,5,https://www.musinsa.com/products/2518452,https://image.msscdn.net/thumbnails/images/goods_img/20220427/2518452/2518452_1_500.jpg?w=780
남성,30-34세,1개월,전체,마인드브릿지,코듀로이 카라 퀼팅 점퍼 - 2color,159000,95400,40,https://www.musinsa.com/products/5489882,https://image.msscdn.net/thumbnails/images/goods_img/20250918/5489882/5489882_17639506886356_500.jpg?w=780
남성,30-34세,1개월,전체,도프제이슨,심플 웨스턴 하드레더 벨트,42000,29800,29,https://www.musinsa.com/products/2086104,https://image.msscdn.net/thumbnails/images/goods_img/20210825/2086104/2086104_17152350613351_500.jpg?w=780
남성,30-34세,1개월,전체,스탠다드에러,87-STAN009  [리뉴얼] 스탠다드 블루종 스웨이드 자켓 블랙,89000,39800,55,https://www.musinsa.com/products/3390508,https://image.msscdn.net/thumbnails/images/goods_img/20230630/3390508/3390508_17551524634252_500.jpg?w=780
남성,30-34세,1개월,전체,드로우핏,프리미어 퓨어 울 발마칸 코트 [MELANGE BROWN],308000,246400,20,https://www.musinsa.com/products/2825494,https://image.msscdn.net/thumbnails/images/goods_img/20220928/2825494/2825494_17588647485833_500.jpg?w=780
남성,30-34세,1개월,전체,플루크,3M신슐레이트 퀼팅 경량패딩 자켓 FPJ201 / 6color,169000,59800,65,https://www.musinsa.com/products/2145689,https://image.msscdn.net/thumbnails/images/goods_img/20210924/2145689/2145689_17328422507917_500.jpg?w=780
남성,30-34세,1개월,전체,언탭트 스튜디오,오버핏 케이블 라운드 니트 6COLOR,49960,31480,37,https://www.musinsa.com/products/4285909,https://image.msscdn.net/thumbnails/images/goods_img/20240731/4285909/4285909_17247442451593_500.jpg?w=780
남성,30-34세,1개월,전체,커스텀어클락,[2PACK] 소프트 베이직 가디건 COOSCD001CD020CD021,118000,69000,42,https://www.musinsa.com/products/3440440,https://image.msscdn.net/thumbnails/images/goods_img/20230801/3440440/3440440_17585191785388_500.jpg?w=780
남성,30-34세,1개월,전체,밀로 아카이브,크롭 무브 가디건 [레드],108000,81000,25,https://www.musinsa.com/products/3881570,https://image.msscdn.net/thumbnails/images/goods_img/20240219/3881570/3881570_17084242695126_500.jpg?w=780
남성,30-34세,1개월,전체,247시리즈,TORAY DELFY 구스 다운 파카 DARK BROWN (FIELD VER.),399000,359100,10,https://www.musinsa.com/products/5584389,https://image.msscdn.net/thumbnails/images/goods_img/20251013/5584389/5584389_17604177186357_500.jpg?w=780
남성,30-34세,1개월,전체,몽벨,수페리어 다운 자켓 남성 - BK / JBWIWMDJ082,239000,239000,0,https://www.musinsa.com/products/5673048,https://image.msscdn.net/thumbnails/images/goods_img/20251031/5673048/5673048_17618966958561_500.jpg?w=780
남성,30-34세,1개월,전체,세컨모놀로그,코튼 트윌 카펜터 포켓 워크 패딩 [BLACK]_SEJP012BLACK,142000,89800,37,https://www.musinsa.com/products/5380301,https://image.msscdn.net/thumbnails/images/goods_img/20250829/5380301/5380301_17618909011598_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,와이드 데님 팬츠 [워시드 블랙],49900,47490,5,https://www.musinsa.com/products/1666444,https://image.msscdn.net/thumbnails/images/goods_img/20201028/1666444/1666444_17623227820940_500.jpg?w=780
남성,30-34세,1개월,전체,드로우핏,프리미어 퓨어 캐시미어 히든 싱글 코트 [CHESTNUT BROWN],278000,222400,20,https://www.musinsa.com/products/1649144,https://image.msscdn.net/thumbnails/images/goods_img/20201015/1649144/1649144_17588738516820_500.jpg?w=780
남성,30-34세,1개월,전체,노스페이스,NJ1DR65B 남성 1996 레트로 눕시 자켓 REAL BLACK,419000,419000,5,https://www.musinsa.com/products/5363374,https://image.msscdn.net/thumbnails/images/goods_img/20250826/5363374/5363374_17561825218785_500.jpg?w=780
남성,30-34세,1개월,전체,에스트라,아토베리어365 크림 80ml 2개,66000,59400,10,https://www.musinsa.com/products/3992824,https://image.msscdn.net/thumbnails/images/goods_img/20240326/3992824/3992824_17642017158638_500.jpg?w=780
남성,30-34세,1개월,전체,도프제이슨,프리미엄 베지터블 클래식 A-2 자켓 BLACK,432000,389000,10,https://www.musinsa.com/products/4767935,https://image.msscdn.net/thumbnails/images/goods_img/20250207/4767935/4767935_17391981703822_500.jpg?w=780
남성,30-34세,1개월,전체,시에라디자인,뮤어(MUIR) 경량 구스다운 후드자켓 LIGHT GREY,379000,379000,0,https://www.musinsa.com/products/4555335,https://image.msscdn.net/thumbnails/images/goods_img/20241024/4555335/4555335_17581698036090_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,스웨트셔츠 [블랙],29900,25490,15,https://www.musinsa.com/products/947067,https://image.msscdn.net/thumbnails/images/goods_img/20190201/947067/947067_17641181220326_500.jpg?w=780
남성,30-34세,1개월,전체,르무통,메이트 블랙,149000,105900,29,https://www.musinsa.com/products/3347848,https://image.msscdn.net/thumbnails/images/goods_img/20230605/3347848/3347848_17091845426736_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,와이드 코듀로이 팬츠 [브라운],47900,45590,5,https://www.musinsa.com/products/1176331,https://image.msscdn.net/thumbnails/images/goods_img/20191004/1176331/1176331_17319218799204_500.jpg?w=780
남성,30-34세,1개월,전체,킨치,FOAT - 505 (a),269000,242100,10,https://www.musinsa.com/products/3610860,https://image.msscdn.net/thumbnails/images/goods_img/20231006/3610860/3610860_16995101399808_500.jpg?w=780
남성,30-34세,1개월,전체,드로우핏,모크넥 니트 티셔츠 SET,60000,43900,27,https://www.musinsa.com/products/2139133,https://image.msscdn.net/thumbnails/images/goods_img/20210917/2139133/2139133_17567927924799_500.jpg?w=780
남성,30-34세,1개월,전체,디미트리블랙,[기모선택] ASI 포시즌 에센셜 스웻 후드집업_멜란지,51000,29990,41,https://www.musinsa.com/products/3783094,https://image.msscdn.net/thumbnails/images/goods_img/20240109/3783094/3783094_17234303008371_500.png?w=780
남성,30-34세,1개월,전체,스파오,[씬라이트] 후드 재킷_SPJPF4TC24,59900,53910,10,https://www.musinsa.com/products/5360472,https://image.msscdn.net/thumbnails/images/goods_img/20250825/5360472/5360472_17617884957420_500.png?w=780
남성,30-34세,1개월,전체,어반디타입,90s 인슐레이션 야트 파카_3color,129000,79900,38,https://www.musinsa.com/products/5408750,https://image.msscdn.net/thumbnails/images/goods_img/20250905/5408750/5408750_17636903064468_500.jpg?w=780
남성,30-34세,1개월,전체,필루미네이트,오프 그리드 후드 패딩-2Color,139000,75900,45,https://www.musinsa.com/products/5458457,https://image.msscdn.net/thumbnails/images/goods_img/20250915/5458457/5458457_17612739549606_500.jpg?w=780
남성,30-34세,1개월,전체,쿠어,울 크롭 크루넥 스웨터 (멜란지그레이),120000,108000,10,https://www.musinsa.com/products/5350608,https://image.msscdn.net/thumbnails/images/goods_img/20250821/5350608/5350608_17562765414300_500.png?w=780
남성,30-34세,1개월,전체,웬즈데이오아시스,M-65 피쉬테일 야상 패딩 코트(3col),184000,128800,30,https://www.musinsa.com/products/3716632,https://image.msscdn.net/thumbnails/images/goods_img/20231116/3716632/3716632_17591147104039_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,와이드 히든 밴딩 슬랙스 [미디엄 그레이],41900,37790,10,https://www.musinsa.com/products/1222184,https://image.msscdn.net/thumbnails/images/goods_img/20191113/1222184/1222184_17222997169530_500.jpg?w=780
남성,30-34세,1개월,전체,노스페이스,NJ1DR59A 남성 스카이 다운 자켓 (RDS) BLACK,499000,499000,5,https://www.musinsa.com/products/5552087,https://image.msscdn.net/thumbnails/images/goods_img/20250930/5552087/5552087_17592118874181_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],39900,35990,10,https://www.musinsa.com/products/1149328,https://image.msscdn.net/thumbnails/images/goods_img/20190910/1149328/1149328_17222375113367_500.jpg?w=780
남성,30-34세,1개월,전체,데꼬로소,트리움 발마칸 울 로브 코트 [블랙],380000,234000,38,https://www.musinsa.com/products/5552865,https://image.msscdn.net/thumbnails/images/goods_img/20250930/5552865/5552865_17593716174056_500.jpg?w=780
남성,30-34세,1개월,전체,아웃스탠딩,[MUT lab] SELVEDGE DENIM 1ST JACKET_INDIGO,159000,135150,15,https://www.musinsa.com/products/4693591,https://image.msscdn.net/thumbnails/images/goods_img/20250102/4693591/4693591_17550437977907_500.jpg?w=780
남성,30-34세,1개월,전체,밀로 아카이브,크롭 무브 가디건 [멜란지 그레이],108000,86400,20,https://www.musinsa.com/products/5424778,https://image.msscdn.net/thumbnails/images/goods_img/20250909/5424778/5424778_17573868531076_500.jpg?w=780
남성,30-34세,1개월,전체,푸마,스피드캣 헤어리 스웨이드 - 초콜렛:블랙 / 408460-01,139000,124990,10,https://www.musinsa.com/products/5620886,https://image.msscdn.net/thumbnails/images/goods_img/20251021/5620886/5620886_17623248583059_500.jpg?w=780
남성,30-34세,1개월,전체,노스페이스,NJ1DR63A 남성 올란 다운 자켓 (RDS) BLACK,429000,429000,5,https://www.musinsa.com/products/5689038,https://image.msscdn.net/thumbnails/images/goods_img/20251105/5689038/5689038_17623235138496_500.jpg?w=780
남성,30-34세,1개월,전체,노티카,세일링 후디드 다운 자켓 NDW1085,179000,143200,20,https://www.musinsa.com/products/5301746,https://image.msscdn.net/thumbnails/images/goods_img/20250807/5301746/5301746_17639588187927_500.jpg?w=780
남성,30-34세,1개월,전체,블런드스톤,ORIGINAL 1910 첼시부츠_스틸그레이,269000,269000,0,https://www.musinsa.com/products/2201011,https://image.msscdn.net/thumbnails/images/goods_img/20211027/2201011/2201011_6_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드 스포츠,코어 익스트림 패딩자켓 (3color),139900,125890,10,https://www.musinsa.com/products/4470917,https://image.msscdn.net/thumbnails/images/goods_img/20240927/4470917/4470917_17339656954365_500.jpg?w=780
남성,30-34세,1개월,전체,지프,[360g] M-Logo 반집업 맨투맨 (JR5TSU838BK),74000,51900,30,https://www.musinsa.com/products/1755605,https://image.msscdn.net/thumbnails/images/goods_img/20210120/1755605/1755605_17551317401993_500.jpg?w=780
남성,30-34세,1개월,전체,로맨틱무브,보위 윈터 슈즈 R24U001 (체스넛 스웨이드),146000,109500,25,https://www.musinsa.com/products/4483649,https://image.msscdn.net/thumbnails/images/goods_img/20241002/4483649/4483649_17296628280427_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,레이어드 크루 넥 티셔츠_일반 기장 2팩,33800,25390,25,https://www.musinsa.com/products/2122566,https://image.msscdn.net/thumbnails/images/goods_img/20210910/2122566/2122566_17133406834875_500.jpg?w=780
남성,30-34세,1개월,전체,나이키,에어 포스 1 07 WB M - 플랙스:검 라이트 브라운:블랙:위트 / CJ9179-200,169000,169000,0,https://www.musinsa.com/products/4371012,https://image.msscdn.net/thumbnails/images/goods_img/20240826/4371012/4371012_17255868621694_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,시티 레저 시어 립스탑 후디드 라이트 다운 재킷 [블랙],129900,129900,0,https://www.musinsa.com/products/5215532,https://image.msscdn.net/thumbnails/images/goods_img/20250701/5215532/5215532_17580948242906_500.jpg?w=780
남성,30-34세,1개월,전체,다이브인,[DIVEIN X 패플서] RIBBED LONG SLEEVE (DARK GRAY),69000,62100,10,https://www.musinsa.com/products/5651267,https://image.msscdn.net/thumbnails/images/goods_img/20251028/5651267/5651267_17622214344644_500.jpg?w=780
남성,30-34세,1개월,전체,편마,Merino Wool 100 Harrington Blouson Jacket - Black,312000,249600,20,https://www.musinsa.com/products/4462469,https://image.msscdn.net/thumbnails/images/goods_img/20240925/4462469/4462469_17585244091194_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,맨즈 드로즈 5팩,35900,30590,15,https://www.musinsa.com/products/3624957,https://image.msscdn.net/thumbnails/images/goods_img/20231013/3624957/3624957_17150483175861_500.jpg?w=780
남성,30-34세,1개월,전체,본투윈,B-SYMBOL LOGO NYLON WIND BREAKER [BLACK],159000,104000,35,https://www.musinsa.com/products/5631325,https://image.msscdn.net/thumbnails/images/goods_img/20251022/5631325/5631325_17618286357039_500.jpg?w=780
남성,30-34세,1개월,전체,알리스,헤어리 스트라이프 크롭 니트 가디건 [브라운],76000,67640,11,https://www.musinsa.com/products/5324252,https://image.msscdn.net/thumbnails/images/goods_img/20250814/5324252/5324252_17556578977022_500.jpg?w=780
남성,30-34세,1개월,전체,쿠어,페이크 스웨이드 쓰리 버튼 블레이저 (다크브라운),330000,297000,10,https://www.musinsa.com/products/4390860,https://image.msscdn.net/thumbnails/images/goods_img/20240831/4390860/4390860_17563616938830_500.png?w=780
남성,30-34세,1개월,전체,웰터 익스페리먼트,AIRQUILT MIDWEIGHT PERTEX DOWN JACKET_BLACK,468000,421200,10,https://www.musinsa.com/products/5517137,https://image.msscdn.net/thumbnails/images/goods_img/20250923/5517137/5517137_17587907801426_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,헤비웨이트 오버사이즈 스웨트셔츠 [블랙],39900,37990,5,https://www.musinsa.com/products/1642887,https://image.msscdn.net/thumbnails/images/goods_img/20201012/1642887/1642887_16941344654704_500.jpg?w=780
남성,30-34세,1개월,전체,웬즈데이오아시스,올웨이즈 워셔블 헨리넥 니트_8COLOR,67000,46900,30,https://www.musinsa.com/products/3476073,https://image.msscdn.net/thumbnails/images/goods_img/20230818/3476073/3476073_17582429592396_500.jpg?w=780
남성,30-34세,1개월,전체,블랙야크,공용 맥스벤치 다운자켓#3_BK,319000,206100,35,https://www.musinsa.com/products/5427032,https://image.msscdn.net/thumbnails/images/goods_img/20250909/5427032/5427032_17573946228127_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,KIPAS 스트레이트 데님 팬츠 [미디엄 인디고],79900,75990,5,https://www.musinsa.com/products/2028335,https://image.msscdn.net/thumbnails/images/goods_img/20210714/2028335/2028335_17137733040326_500.jpg?w=780
남성,30-34세,1개월,전체,마인드브릿지,캐시가공 울 라이크 하프 코트 - 3color,179000,141100,21,https://www.musinsa.com/products/5489929,https://image.msscdn.net/thumbnails/images/goods_img/20250918/5489929/5489929_17637032754550_500.jpg?w=780
남성,30-34세,1개월,전체,데상트,캐논 롱 덕 다운 자켓 SP323XDJ92,419000,293300,30,https://www.musinsa.com/products/5545412,https://image.msscdn.net/thumbnails/images/goods_img/20250929/5545412/5545412_17591313357514_500.jpg?w=780
남성,30-34세,1개월,전체,마인드브릿지,두굿_[COUTURE]울 혼방 하프 발마칸 코트 - 2color,239000,119000,50,https://www.musinsa.com/products/4438290,https://image.msscdn.net/thumbnails/images/goods_img/20240912/4438290/4438290_17642231474490_500.jpg?w=780
남성,30-34세,1개월,전체,리메인세컨드,빈티지 캣워싱 와이드 데님 팬츠 [옐로우 워싱],43500,23990,45,https://www.musinsa.com/products/4274049,https://image.msscdn.net/thumbnails/images/goods_img/20240725/4274049/4274049_17557547385693_500.jpg?w=780
남성,30-34세,1개월,전체,쿠어,스탠드 칼라 넥 다운 푸퍼 (올리브카키),299000,269100,10,https://www.musinsa.com/products/5515311,https://image.msscdn.net/thumbnails/images/goods_img/20250923/5515311/5515311_17586107537340_500.png?w=780
남성,30-34세,1개월,전체,일꼬르소,캐시미어 블렌드 스트럭처 발마칸 코트 블랙 IECO5F002BK,359000,359000,0,https://www.musinsa.com/products/5531047,https://image.msscdn.net/thumbnails/images/goods_img/20250925/5531047/5531047_17587868612182_500.jpg?w=780
남성,30-34세,1개월,전체,무신사 스탠다드,울 블렌드 오버사이즈 쇼트 발마칸 코트 [차콜 그레이],139900,132990,5,https://www.musinsa.com/products/3405548,https://image.msscdn.net/thumbnails/images/goods_img/20230712/3405548/3405548_16964759021595_500.jpg?w=780
남성,30-34세,1개월,전체,지프,[360g] M-Logo 반집업 맨투맨 (JR5TSU838MB),74000,38850,48,https://www.musinsa.com/products/4704341,https://image.msscdn.net/thumbnails/images/goods_img/20250108/4704341/4704341_17412474701281_500.jpg?w=780
